date,symbol,open,high,low,close,volume,values
2020-06-04,2330,305.00,306.00,304.00,306.00,47225322.00,14414983532.00
2020-06-05,2330,308.50,312.00,308.00,311.50,44077262.00,13655618646.00
2020-06-08,2330,316.00,319.00,315.00,318.00,52042921.00,16500836851.00
2020-06-09,2330,316.50,319.00,314.00,319.00,37068082.00,11746874522.00
2020-06-10,2330,319.00,324.00,318.00,322.50,42207259.00,13566733306.00
2020-06-11,2330,325.50,327.00,318.50,320.50,50612255.00,16340456218.00
2020-06-12,2330,313.00,317.50,312.50,316.00,46970918.00,14811252573.00
2020-06-15,2330,316.00,317.50,308.50,309.50,51032404.00,15955585136.00
2020-06-16,2330,317.00,317.00,314.00,315.00,40725216.00,12823172756.00
2020-06-17,2330,316.50,317.00,313.50,315.00,34692968.00,10922017056.00
2020-06-18,2330,314.50,315.00,313.00,314.50,35443474.00,11123108346.00
2020-06-19,2330,314.00,314.50,312.00,314.50,48130280.00,15102300186.00
2020-06-22,2330,314.50,316.50,312.00,312.00,37374616.00,11722688924.00
2020-06-23,2330,316.00,316.50,312.50,315.00,41300084.00,12981121544.00
2020-06-24,2330,319.00,320.00,316.00,317.50,55464024.00,17641164202.00
2020-06-29,2330,314.00,315.00,310.00,312.00,56672892.00,17695228688.00
2020-06-30,2330,313.50,314.00,311.00,313.00,49241860.00,15386428040.00
2020-07-01,2330,315.00,318.00,314.00,317.50,29685342.00,9400765756.00
2020-07-02,2330,319.00,322.00,318.00,322.00,37789178.00,12119073560.00
2020-07-03,2330,327.00,330.50,326.50,329.50,55656987.00,18280314743.00
2020-07-06,2330,332.50,338.00,332.00,338.00,57256220.00,19200718243.00
2020-07-07,2330,343.50,346.00,338.00,338.50,59046323.00,20143258406.00
2020-07-08,2330,337.50,342.50,337.50,341.00,33813218.00,11522915649.00
2020-07-09,2330,346.00,347.00,343.00,345.00,37410376.00,12912747970.00
2020-07-10,2330,352.50,353.00,345.50,348.50,60902108.00,21298923681.00
2020-07-13,2330,351.00,354.50,350.50,354.50,49459523.00,17425372488.00
2020-07-14,2330,355.00,364.00,354.50,363.50,63030150.00,22602878292.00
2020-07-15,2330,366.00,370.00,361.00,363.00,75105362.00,27486789803.00
2020-07-16,2330,359.00,361.00,353.50,357.50,68582512.00,24506038172.00
2020-07-17,2330,361.00,369.00,360.00,367.00,66403485.00,24244495853.00
2020-07-20,2330,370.00,370.00,362.50,366.00,44940238.00,16487970674.00
2020-07-21,2330,372.50,387.00,371.50,383.00,64440128.00,24491627162.00
2020-07-22,2330,381.00,386.00,379.00,384.00,43959670.00,16844625030.00
2020-07-23,2330,382.00,383.00,379.00,381.50,45397282.00,17302637512.00
2020-07-24,2330,390.00,395.00,382.00,386.00,90988734.00,35368857726.00
2020-07-27,2330,420.50,424.50,416.50,424.50,103315640.00,43637877952.00
2020-07-28,2330,464.00,466.50,428.50,435.00,172157746.00,77804668620.00
2020-07-29,2330,428.00,431.50,419.50,422.00,88641166.00,37649278004.00
2020-07-30,2330,436.50,441.00,428.50,434.00,69936949.00,30329225735.00
2020-07-31,2330,426.00,432.00,425.50,425.50,50484674.00,21567922126.00
2020-08-03,2330,420.50,424.00,415.00,416.00,77288571.00,32339719000.00
2020-08-04,2330,421.50,425.50,418.50,425.50,41697445.00,17600499460.00
2020-08-05,2330,430.50,433.50,426.00,429.00,47460834.00,20356413204.00
2020-08-06,2330,437.50,438.00,431.00,435.00,43443627.00,18877761758.00
2020-08-07,2330,433.50,434.00,428.00,433.00,37611388.00,16218241255.00
2020-08-10,2330,427.50,437.50,427.50,435.50,36067500.00,15674843876.00
2020-08-11,2330,432.00,435.00,429.00,429.00,34545313.00,14918017903.00
2020-08-12,2330,422.00,423.50,419.00,419.00,53980474.00,22721731886.00
2020-08-13,2330,428.00,429.00,424.50,429.00,45669335.00,19514322038.00
2020-08-14,2330,424.00,428.00,423.00,427.00,24259947.00,10332447763.00
2020-08-17,2330,427.00,435.00,425.50,435.00,34607731.00,14930831216.00
2020-08-18,2330,440.00,440.50,432.00,433.00,45504160.00,19824413320.00
2020-08-19,2330,436.00,436.50,427.50,427.50,31486800.00,13574970200.00
2020-08-20,2330,427.00,427.50,401.00,415.00,75155235.00,31353886930.00
2020-08-21,2330,421.50,427.00,420.00,424.50,41956467.00,17770610338.00
2020-08-24,2330,427.50,434.50,425.00,428.00,49199406.00,21139093710.00
2020-08-25,2330,433.50,436.00,430.50,434.50,37024899.00,16076146369.00
2020-08-26,2330,435.50,442.00,435.00,442.00,41406340.00,18169230108.00
2020-08-27,2330,448.00,453.50,444.00,444.00,57206712.00,25658355402.00
2020-08-28,2330,440.00,440.50,431.00,435.00,57039210.00,24868453700.00
2020-08-31,2330,437.00,439.50,426.50,426.50,88569538.00,38106113563.00
2020-09-01,2330,430.00,435.00,428.00,435.00,50129577.00,21681382412.00
2020-09-02,2330,441.00,441.00,430.50,433.00,42013407.00,18268716092.00
2020-09-03,2330,439.50,439.50,433.50,436.00,40683617.00,17768951582.00
2020-09-04,2330,427.00,432.50,427.00,429.00,51349911.00,22051596821.00
2020-09-07,2330,428.00,432.50,425.00,426.00,39854584.00,17060627028.00
2020-09-08,2330,428.00,433.00,427.50,431.00,23714670.00,10208232440.00
2020-09-09,2330,425.00,428.00,423.00,427.00,40727362.00,17312991408.00
2020-09-10,2330,432.50,435.00,430.50,435.00,35281921.00,15275112115.00
2020-09-11,2330,435.50,436.50,432.50,436.50,34893469.00,15171902036.00
2020-09-14,2330,436.00,442.00,435.50,441.00,39325833.00,17282659859.00
2020-09-15,2330,440.50,447.00,439.50,445.00,39661449.00,17608049536.00
2020-09-16,2330,460.00,462.00,455.50,458.00,70608238.00,32379722344.00
2020-09-17,2330,453.00,455.00,446.50,448.50,44420506.00,20006793320.00
2020-09-18,2330,447.00,449.50,443.00,444.00,52999922.00,23598268654.00
2020-09-21,2330,443.50,450.00,440.00,440.00,40193920.00,17842486882.00
2020-09-22,2330,440.00,441.00,436.00,437.00,36842639.00,16140184501.00
2020-09-23,2330,436.00,438.50,432.00,433.50,47426963.00,20592831368.00
2020-09-24,2330,425.50,429.00,423.00,423.00,82510381.00,35076048246.00
2020-09-25,2330,427.00,428.00,421.00,424.00,41263269.00,17522224043.00
2020-09-28,2330,427.00,431.50,424.50,431.50,34427479.00,14758341446.00
2020-09-29,2330,432.50,435.00,428.00,431.00,42730502.00,18419905574.00
2020-09-30,2330,430.50,435.00,430.50,433.00,28859204.00,12496613056.00
2020-10-05,2330,438.00,438.00,431.50,432.50,33238832.00,14450407588.00
2020-10-06,2330,441.50,442.00,437.50,439.50,36276395.00,15935558262.00
2020-10-07,2330,435.00,445.00,435.00,443.00,44691239.00,19693987093.00
2020-10-08,2330,450.00,454.00,448.50,453.00,60853811.00,27461867933.00
2020-10-12,2330,458.00,462.00,457.50,460.00,67645223.00,31061721030.00
2020-10-13,2330,465.00,465.00,456.50,462.00,46303738.00,21346346714.00
2020-10-14,2330,460.50,461.00,457.00,459.00,52677241.00,24157138176.00
2020-10-15,2330,456.00,456.50,450.00,453.00,49987278.00,22668836399.00
2020-10-16,2330,451.00,456.00,448.50,449.00,48274801.00,21775749575.00
2020-10-19,2330,453.00,457.50,451.00,457.50,34846906.00,15854021670.00
2020-10-20,2330,455.50,457.00,451.00,451.00,26567638.00,12065806730.00
2020-10-21,2330,453.50,456.00,451.00,453.00,29906921.00,13561798906.00
2020-10-22,2330,450.00,455.00,449.50,455.00,25285547.00,11435937453.00
2020-10-23,2330,458.00,458.00,451.50,452.00,18777385.00,8516604326.00
2020-10-26,2330,455.00,455.00,450.00,450.00,15800622.00,7136001014.00
2020-10-27,2330,447.50,448.50,445.50,447.00,31795010.00,14213282507.00
2020-10-28,2330,445.00,447.00,443.00,444.00,26221663.00,11660544725.00
2020-10-29,2330,436.50,439.50,435.50,437.00,43075387.00,18832675652.00
2020-10-30,2330,437.00,437.00,432.00,432.00,49770771.00,21614729093.00
2020-11-02,2330,433.00,435.50,428.00,435.50,34539576.00,14901775161.00
2020-11-03,2330,439.50,443.00,438.00,441.00,31461727.00,13852498196.00
2020-11-04,2330,444.50,451.50,443.00,450.00,37929652.00,16969841989.00
2020-11-05,2330,451.50,451.50,445.50,451.00,36539446.00,16404944484.00
2020-11-06,2330,455.00,455.50,450.00,452.50,32644190.00,14788989058.00
2020-11-09,2330,458.00,460.00,454.00,458.50,43415670.00,19865414906.00
2020-11-10,2330,452.00,454.50,448.50,451.00,36786882.00,16610287996.00
2020-11-11,2330,448.50,457.00,448.50,457.00,40355804.00,18326545251.00
2020-11-12,2330,463.00,463.50,457.50,458.00,57993774.00,26690353577.00
2020-11-13,2330,459.00,462.00,456.50,462.00,31483881.00,14478873331.00
2020-11-16,2330,470.00,484.50,469.00,484.00,83380911.00,39658459663.00
2020-11-17,2330,502.00,506.00,485.50,485.50,75763870.00,37446278783.00
2020-11-18,2330,490.00,497.00,486.50,497.00,56607501.00,27883387314.00
2020-11-19,2330,499.00,499.00,490.00,490.00,47345316.00,23320435165.00
2020-11-20,2330,486.00,490.00,486.00,488.00,35242579.00,17191897556.00
2020-11-23,2330,494.50,498.50,492.00,496.50,43708352.00,21661263304.00
2020-11-24,2330,499.50,500.00,491.50,492.00,38630079.00,19113408398.00
2020-11-25,2330,495.00,495.50,487.00,487.00,47179640.00,23142083458.00
2020-11-26,2330,489.00,493.50,488.00,489.00,31844322.00,15606951086.00
2020-11-27,2330,487.50,492.00,486.50,489.00,35196829.00,17205872680.00
2020-11-30,2330,493.00,493.50,480.50,480.50,149311778.00,72095050187.00
2020-12-01,2330,489.50,490.00,483.50,490.00,38341265.00,18719729411.00
2020-12-02,2330,499.50,500.00,493.50,499.00,60208035.00,29970556095.00
2020-12-03,2330,499.50,499.50,495.00,497.00,36919644.00,18369786608.00
2020-12-04,2330,498.50,505.00,497.50,503.00,54471042.00,27307472890.00
2020-12-07,2330,512.00,515.00,506.00,514.00,45493551.00,23243392840.00
2020-12-08,2330,514.00,525.00,509.00,524.00,41830257.00,21673267551.00
2020-12-09,2330,521.00,524.00,520.00,520.00,46831705.00,24416275048.00
2020-12-10,2330,511.00,515.00,510.00,512.00,43991133.00,22516917355.00
2020-12-11,2330,517.00,517.00,505.00,516.00,51296611.00,26259941709.00
2020-12-14,2330,512.00,513.00,508.00,508.00,30809747.00,15703026732.00
2020-12-15,2330,507.00,510.00,504.00,504.00,43059899.00,21780400998.00
2020-12-16,2330,509.00,515.00,507.00,512.00,53661282.00,27504184031.00
2020-12-17,2330,515.00,515.00,508.00,508.00,39285785.00,20052530030.00
2020-12-18,2330,508.00,512.00,507.00,510.00,40625502.00,20690792789.00
2020-12-21,2330,512.00,517.00,508.00,516.00,35153138.00,18033402498.00
2020-12-22,2330,512.00,516.00,509.00,509.00,25632245.00,13125205685.00
2020-12-23,2330,508.00,511.00,506.00,509.00,18320849.00,9321219765.00
2020-12-24,2330,511.00,512.00,508.00,510.00,15218008.00,7759366699.00
2020-12-25,2330,514.00,515.00,510.00,511.00,12581145.00,6449612552.00
2020-12-28,2330,512.00,515.00,509.00,515.00,19520886.00,10023145125.00
2020-12-29,2330,515.00,517.00,513.00,515.00,20226736.00,10409159045.00
2020-12-30,2330,516.00,525.00,514.00,525.00,46705107.00,24306881615.00
2020-12-31,2330,526.00,530.00,524.00,530.00,31173332.00,16437646054.00
2021-01-04,2330,530.00,540.00,528.00,536.00,39489959.00,21127581248.00
2021-01-05,2330,536.00,542.00,535.00,542.00,34839391.00,18761831567.00
2021-01-06,2330,555.00,555.00,541.00,549.00,55614434.00,30572783229.00
2021-01-07,2330,554.00,570.00,553.00,565.00,53392763.00,30018630685.00
2021-01-08,2330,580.00,580.00,571.00,580.00,62957148.00,36339702855.00
2021-01-11,2330,577.00,584.00,574.00,584.00,52771778.00,30535694908.00
2021-01-12,2330,583.00,597.00,582.00,591.00,52605212.00,30958142918.00
2021-01-13,2330,595.00,605.00,593.00,605.00,75707681.00,45419255149.00
2021-01-14,2330,587.00,597.00,587.00,592.00,90309708.00,53477747672.00
2021-01-15,2330,621.00,625.00,601.00,601.00,100998199.00,61876473170.00
2021-01-18,2330,608.00,608.00,594.00,607.00,50388664.00,30406611574.00
2021-01-19,2330,618.00,632.00,613.00,627.00,52947466.00,32934404720.00
2021-01-20,2330,633.00,650.00,631.00,647.00,95484470.00,61279319857.00
2021-01-21,2330,640.00,679.00,640.00,673.00,97590371.00,64624578866.00
2021-01-22,2330,649.00,665.00,649.00,649.00,134238314.00,88023707664.00
2021-01-25,2330,642.00,646.00,626.00,633.00,98608285.00,62583576696.00
2021-01-26,2330,632.00,640.00,610.00,617.00,114797609.00,71638808826.00
2021-01-27,2330,618.00,625.00,611.00,615.00,72823691.00,44931754892.00
2021-01-28,2330,600.00,608.00,598.00,601.00,104181514.00,62647021616.00
2021-01-29,2330,619.00,619.00,591.00,591.00,96875889.00,58399782288.00
2021-02-01,2330,595.00,612.00,587.00,611.00,70161939.00,42004241697.00
2021-02-02,2330,629.00,638.00,622.00,632.00,80724207.00,50938461582.00
2021-02-03,2330,638.00,642.00,630.00,630.00,59763227.00,37926170035.00
2021-02-04,2330,626.00,632.00,620.00,627.00,47547873.00,29765963971.00
2021-02-05,2330,638.00,641.00,631.00,632.00,57350831.00,36435290641.00
2021-02-17,2330,663.00,668.00,660.00,663.00,115578402.00,76728732025.00
2021-02-18,2330,664.00,665.00,656.00,660.00,54520341.00,36024245089.00
2021-02-19,2330,656.00,657.00,647.00,652.00,51651844.00,33676514428.00
2021-02-22,2330,660.00,662.00,650.00,650.00,39512078.00,25885948680.00
2021-02-23,2330,641.00,643.00,633.00,641.00,52868029.00,33779796222.00
2021-02-24,2330,627.00,636.00,625.00,625.00,80010637.00,50333904697.00
2021-02-25,2330,636.00,636.00,628.00,635.00,45279276.00,28634410089.00
2021-02-26,2330,611.00,618.00,606.00,606.00,137933162.00,84194194399.00
2021-03-02,2330,621.00,622.00,609.00,609.00,57792973.00,35565213485.00
2021-03-03,2330,609.00,622.00,601.00,622.00,61171387.00,37550028241.00
2021-03-04,2330,609.00,611.00,601.00,601.00,75508388.00,45662897489.00
2021-03-05,2330,588.00,605.00,584.00,601.00,85579527.00,50968119396.00
2021-03-08,2330,608.00,610.00,598.00,598.00,47676630.00,28737004484.00
2021-03-09,2330,585.00,595.00,585.00,595.00,74471341.00,43957092621.00
2021-03-10,2330,601.00,601.00,593.00,597.00,41735443.00,24904320192.00
2021-03-11,2330,596.00,612.00,595.00,609.00,55462783.00,33584884382.00
2021-03-12,2330,615.00,618.00,609.00,614.00,33876990.00,20780886905.00
2021-03-15,2330,614.00,614.00,609.00,611.00,29767904.00,18194081208.00
2021-03-16,2330,610.00,613.00,607.00,613.00,37780820.00,23074187740.00
2021-03-17,2330,612.00,612.00,602.00,604.00,43942131.00,26638906800.00
2021-03-18,2330,606.00,609.00,602.00,602.00,30223846.00,18286667342.00
2021-03-19,2330,594.00,598.00,591.00,591.00,74960854.00,44407634402.00
2021-03-22,2330,588.00,598.00,586.00,593.00,35931375.00,21250445678.00
2021-03-23,2330,597.00,603.00,593.00,594.00,31933358.00,19057386513.00
2021-03-24,2330,571.00,582.00,571.00,576.00,115318351.00,66559451738.00
2021-03-25,2330,572.00,581.00,570.00,575.00,74225812.00,42594849855.00
2021-03-26,2330,582.00,592.00,580.00,590.00,37937242.00,22271364837.00
2021-03-29,2330,599.00,602.00,596.00,599.00,40573913.00,24302039570.00
2021-03-30,2330,600.00,600.00,592.00,597.00,34686346.00,20661203325.00
2021-03-31,2330,596.00,597.00,587.00,587.00,44454672.00,26217366895.00
2021-04-01,2330,598.00,602.00,594.00,602.00,45972766.00,27520742963.00
2021-04-06,2330,615.00,616.00,608.00,610.00,37664216.00,23045132094.00
2021-04-07,2330,614.00,614.00,608.00,610.00,28140964.00,17175949080.00
2021-04-08,2330,606.00,613.00,603.00,613.00,26658283.00,16217570357.00
2021-04-09,2330,618.00,618.00,609.00,610.00,31601619.00,19344167081.00
2021-04-12,2330,612.00,613.00,603.00,605.00,23319822.00,14155495430.00
2021-04-13,2330,604.00,613.00,604.00,605.00,27386926.00,16638680378.00
2021-04-14,2330,608.00,612.00,600.00,612.00,31144922.00,18868308243.00
2021-04-15,2330,612.00,619.00,607.00,619.00,36394255.00,22332532476.00
2021-04-16,2330,610.00,611.00,603.00,610.00,49952191.00,30335377876.00
2021-04-19,2330,605.00,607.00,601.00,603.00,25234976.00,15224292755.00
2021-04-20,2330,598.00,602.00,595.00,602.00,36655069.00,21969721089.00
2021-04-21,2330,599.00,599.00,592.00,592.00,41893725.00,24933016553.00
2021-04-22,2330,596.00,598.00,591.00,591.00,38094824.00,22626436436.00
2021-04-23,2330,592.00,602.00,590.00,602.00,29004756.00,17336162729.00
2021-04-26,2330,605.00,610.00,603.00,610.00,32426908.00,19673836650.00
2021-04-27,2330,608.00,611.00,605.00,610.00,26761401.00,16274064043.00
2021-04-28,2330,606.00,608.00,601.00,602.00,24601487.00,14833592900.00
2021-04-29,2330,609.00,609.00,600.00,600.00,35756460.00,21579514979.00
2021-05-03,2330,595.00,597.00,588.00,588.00,46801189.00,27676378065.00
2021-05-04,2330,588.00,594.00,582.00,591.00,45507479.00,26756714081.00
2021-05-05,2330,594.00,594.00,585.00,585.00,31786592.00,18603594408.00
2021-05-06,2330,590.00,590.00,580.00,587.00,33165446.00,19405281385.00
2021-05-07,2330,594.00,600.00,589.00,599.00,28719597.00,17131817777.00
2021-05-10,2330,596.00,597.00,588.00,589.00,21365583.00,12626811276.00
2021-05-11,2330,579.00,580.00,570.00,571.00,66035839.00,37939364597.00
2021-05-12,2330,567.00,571.00,518.00,560.00,138328672.00,76325765887.00
2021-05-13,2330,547.00,563.00,541.00,547.00,71519430.00,39495488180.00
2021-05-14,2330,556.00,562.00,552.00,557.00,38625148.00,21474513930.00
2021-05-17,2330,544.00,558.00,541.00,549.00,58446847.00,32066868553.00
2021-05-18,2330,563.00,573.00,555.00,572.00,44584258.00,25226153189.00
2021-05-19,2330,571.00,572.00,565.00,567.00,29610174.00,16832735286.00
2021-05-20,2330,567.00,571.00,560.00,567.00,36605692.00,20670883290.00
2021-05-21,2330,572.00,577.00,568.00,573.00,28009899.00,16016851343.00
2021-05-24,2330,570.00,572.00,566.00,568.00,15981036.00,9090836697.00
2021-05-25,2330,576.00,584.00,573.00,583.00,35445350.00,20525932956.00
2021-05-26,2330,587.00,588.00,581.00,585.00,19555305.00,11433686898.00
2021-05-27,2330,580.00,582.00,573.00,582.00,70061002.00,40643804852.00
2021-05-28,2330,587.00,592.00,582.00,590.00,30720737.00,18082265480.00
2021-05-31,2330,595.00,597.00,590.00,597.00,31557426.00,18751716595.00
2021-06-01,2330,598.00,599.00,595.00,598.00,18405285.00,10985893229.00
2021-06-02,2330,600.00,600.00,593.00,595.00,22416789.00,13362065937.00
2021-06-03,2330,600.00,600.00,596.00,596.00,31703679.00,18939839664.00
2021-06-04,2330,591.00,595.00,590.00,595.00,16072580.00,9521252157.00
2021-06-07,2330,594.00,595.00,583.00,592.00,17729179.00,10471176330.00
2021-06-08,2330,590.00,595.00,588.00,589.00,14083552.00,8312653665.00
2021-06-09,2330,586.00,588.00,583.00,586.00,21575159.00,12618113390.00
2021-06-10,2330,591.00,599.00,587.00,599.00,29741770.00,17696413894.00
2021-06-11,2330,602.00,603.00,600.00,602.00,24940705.00,15011140567.00
2021-06-15,2330,607.00,609.00,606.00,609.00,30245897.00,18415370774.00
2021-06-17,2330,601.00,606.00,598.00,606.00,26477032.00,15924656516.00
2021-06-22,2330,585.00,588.00,578.00,578.00,30578091.00,17786329582.00
2021-06-23,2330,583.00,598.00,581.00,595.00,36386023.00,21500052844.00
2021-06-24,2330,598.00,598.00,588.00,590.00,19322765.00,11435647488.00
2021-06-25,2330,598.00,598.00,589.00,591.00,19140086.00,11355715486.00
2021-06-28,2330,590.00,590.00,586.00,590.00,15401977.00,9056869217.00
2021-06-29,2330,598.00,598.00,591.00,595.00,30837548.00,18350027611.00
2021-06-30,2330,599.00,599.00,595.00,595.00,34021380.00,20301841661.00
2021-07-15,2330,613.00,614.00,608.00,614.00,23057868.00,14117908308.00
2021-07-19,2330,583.00,584.00,578.00,582.00,43248966.00,25135531384.00
2021-07-20,2330,579.00,584.00,579.00,581.00,16352855.00,9502338666.00
2021-07-22,2330,589.00,594.00,587.00,591.00,27075950.00,16014166571.00
2021-07-23,2330,592.00,592.00,583.00,585.00,15705191.00,9206201715.00
2021-07-26,2330,591.00,591.00,580.00,580.00,22442745.00,13089591086.00
2021-07-27,2330,581.00,584.00,580.00,580.00,18925325.00,10997959654.00
2021-07-28,2330,576.00,579.00,573.00,579.00,39744486.00,22884618824.00
2021-07-29,2330,585.00,585.00,577.00,583.00,25014772.00,14525643464.00
2021-08-02,2330,583.00,590.00,580.00,590.00,24948096.00,14593329483.00
2021-08-03,2330,594.00,594.00,590.00,594.00,28104984.00,16655446605.00
2021-08-04,2330,598.00,598.00,594.00,596.00,23714971.00,14132827829.00
2021-08-05,2330,598.00,598.00,593.00,596.00,15673765.00,9343887536.00
2021-08-06,2330,596.00,596.00,588.00,591.00,13994018.00,8275142201.00
2021-08-09,2330,590.00,595.00,583.00,595.00,17611955.00,10366798182.00
2021-08-10,2330,596.00,596.00,589.00,591.00,17620825.00,10435618093.00
2021-08-11,2330,590.00,590.00,585.00,590.00,20311399.00,11943131619.00
2021-08-12,2330,586.00,588.00,584.00,586.00,16031265.00,9383967628.00
2021-08-13,2330,585.00,585.00,579.00,581.00,25440973.00,14769155709.00
2021-08-16,2330,582.00,586.00,578.00,584.00,19949389.00,11612486234.00
2021-08-17,2330,580.00,582.00,578.00,580.00,31845499.00,18475506150.00
2021-08-18,2330,568.00,575.00,566.00,574.00,47063629.00,26855353529.00
2021-08-19,2330,573.00,573.00,559.00,559.00,42133375.00,23766228074.00
2021-08-20,2330,560.00,563.00,551.00,552.00,47741449.00,26565551162.00
2021-08-23,2330,560.00,572.00,559.00,566.00,34775337.00,19688362857.00
2021-08-24,2330,574.00,575.00,571.00,572.00,27397309.00,15697269609.00
2021-08-25,2330,579.00,585.00,574.00,585.00,28867651.00,16769849402.00
2021-08-26,2330,601.00,603.00,591.00,594.00,45027320.00,26834160811.00
2021-08-27,2330,596.00,600.00,593.00,599.00,29459532.00,17596859741.00
2021-08-30,2330,602.00,605.00,599.00,605.00,40606821.00,24425472555.00
2021-08-31,2330,604.00,614.00,598.00,614.00,58916407.00,35867753009.00
2021-09-01,2330,614.00,614.00,608.00,613.00,31242788.00,19126702297.00
2021-09-02,2330,613.00,615.00,607.00,607.00,26715492.00,16341803689.00
2021-09-03,2330,610.00,620.00,610.00,620.00,53915006.00,33278648609.00
2021-09-06,2330,623.00,638.00,621.00,631.00,59223061.00,37250623087.00
2021-09-07,2330,634.00,634.00,623.00,623.00,27422775.00,17191259166.00
2021-09-08,2330,622.00,627.00,612.00,619.00,38713621.00,23960375113.00
2021-09-09,2330,612.00,620.00,610.00,619.00,19309522.00,11886107760.00
2021-09-10,2330,615.00,623.00,614.00,622.00,16740439.00,10365721937.00
2021-09-13,2330,619.00,620.00,613.00,615.00,15809768.00,9734528161.00
2021-09-14,2330,618.00,618.00,612.00,613.00,16024935.00,9849961184.00
2021-09-15,2330,610.00,613.00,607.00,607.00,26041452.00,15872971715.00
2021-09-16,2330,603.00,607.00,599.00,600.00,23315040.00,14030697248.00
2021-09-17,2330,600.00,610.00,599.00,600.00,42383815.00,25510152115.00
2021-09-22,2330,586.00,589.00,583.00,586.00,42732169.00,25056693727.00
2021-09-23,2330,588.00,593.00,588.00,588.00,22736266.00,13406035166.00
2021-09-24,2330,591.00,598.00,590.00,598.00,17302848.00,10289114839.00
2021-09-27,2330,600.00,602.00,593.00,602.00,20034221.00,11993300562.00
2021-09-28,2330,595.00,596.00,592.00,594.00,17325896.00,10291543822.00
2021-09-29,2330,580.00,583.00,577.00,580.00,51834124.00,30040354500.00
2021-09-30,2330,580.00,585.00,575.00,580.00,36318623.00,21054651328.00
2021-10-01,2330,579.00,579.00,571.00,574.00,39006124.00,22368447571.00
2021-10-04,2330,574.00,575.00,569.00,572.00,22288138.00,12741914919.00
2021-10-05,2330,562.00,572.00,560.00,572.00,36063650.00,20406526124.00
2021-10-06,2330,573.00,574.00,565.00,571.00,33989379.00,19345468774.00
2021-10-07,2330,575.00,582.00,572.00,580.00,28480400.00,16458019782.00
2021-10-08,2330,582.00,583.00,573.00,575.00,22601904.00,13051944932.00
2021-10-12,2330,570.00,575.00,564.00,575.00,27126088.00,15455194493.00
2021-10-13,2330,572.00,575.00,570.00,571.00,19267437.00,11006807040.00
2021-10-14,2330,579.00,579.00,573.00,573.00,14270641.00,8213170376.00
2021-10-15,2330,592.00,600.00,586.00,600.00,55305252.00,32878638999.00
2021-10-18,2330,604.00,604.00,590.00,590.00,19753943.00,11802365489.00
2021-10-19,2330,598.00,600.00,593.00,600.00,18709936.00,11196540994.00
2021-10-20,2330,603.00,604.00,597.00,598.00,17537878.00,10527701553.00
2021-10-21,2330,602.00,603.00,595.00,596.00,16882324.00,10116911921.00
2021-10-22,2330,600.00,602.00,594.00,600.00,14236279.00,8520299817.00
2021-10-25,2330,597.00,597.00,590.00,593.00,17724968.00,10518554968.00
2021-10-26,2330,595.00,600.00,593.00,599.00,27047187.00,16169131795.00
2021-10-27,2330,598.00,599.00,594.00,599.00,16260278.00,9708715733.00
2021-10-28,2330,598.00,598.00,591.00,595.00,16927154.00,10066068774.00
2021-10-29,2330,595.00,596.00,589.00,590.00,27684673.00,16352758906.00
2021-11-01,2330,591.00,593.00,590.00,590.00,17110357.00,10107402871.00
2021-11-02,2330,594.00,597.00,590.00,592.00,16544999.00,9808608554.00
2021-11-03,2330,597.00,597.00,592.00,592.00,11404984.00,6773439607.00
2021-11-04,2330,592.00,594.00,585.00,587.00,18888245.00,11112246412.00
2021-11-05,2330,598.00,600.00,595.00,600.00,35086799.00,20974569571.00
2021-11-08,2330,600.00,602.00,598.00,602.00,20886897.00,12544595323.00
2021-11-09,2330,611.00,617.00,610.00,611.00,42340785.00,25935652781.00
2021-11-10,2330,611.00,612.00,608.00,612.00,18518512.00,11303615778.00
2021-11-11,2330,600.00,606.00,600.00,606.00,20257792.00,12225622771.00
